city,menuItemName,menuItemDescription,menuItemCurrentPrice,menuItemImageUrl,menuItemCategory,menuItemAverageRating,menuItemRatingCount,restaurantName,restaurantDescription
Houston,Kids PBJ,Yummy PB&J.  Served with fruit and chips.,$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/bb799e68-452a-4d5d-9591-2bd43f3b9114-retina-large.jpg",Kid's Food,4.81096696853638,693,Postino,"Italian, American (New), Lunch, Breakfast"
Houston,Meatball,Fall of our big juicy meatballs smothered with marinara and mozzarella served on a toasted hoagie roll.,$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/efe2db10-f667-4345-b060-dbe6a946f03c-retina-large-jpeg",Sandwiches,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,The Classic,"Pepperoni pizza in all its glory, lots of cheese and pepperoni.",$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b639f5e0-b0d3-4894-b57a-3f80598de320-retina-large.JPG",Pizzas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,The Bad,"Italian sausage, sliced meatballs, and pepperonis. (it's so good to be bad!).",$17.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ad82b1f8-1613-4f0c-8e5d-9babf1a252d4-retina-large.JPG",Pizzas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Margherita,Roma tomatoes and fresh basil.,$14.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/ecedd73e-42f7-436c-ba27-8c909ad624f0-retina-large.jpg",Pizzas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Fried Mozzarella,Fried mozzarella sticks served with our tangy marinara sauce.,$11.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/60b0975b-469c-4b00-84e9-8b384080a719-retina-large.jpg",Previews,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Fried Ravioli,Cheese filled ravioli lightly breaded and deep fried to golden. Served with our tangy marinara sauce.,$13.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/11efdd61-be5d-4a9b-828e-b521da3e2f1c-retina-large.JPG",Previews,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Potato Skins,"We load 'em up with chicken, bacon, green onions, jalapenos, cheddar and mozzarella cheese and then we top 'em with a dollop of sour cream.",$13.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/5152d673-2363-46bf-8aa3-8b41c719a47e-retina-large.jpg",Previews,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Caesar Salad,Fresh romaine tossed with our Caesar dressing topped with croutons and parmesan cheese.,$13.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/1d85028c-6aa9-4fe6-b769-8e35fbebd15c-retina-large.jpg",Salads,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Side Salads,A small version of your choice of our house or Caesar salad purchased with any entree.,$4.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/1d85028c-6aa9-4fe6-b769-8e35fbebd15c-retina-large.jpg",Salads,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Chicken & Spinach,"Grilled chicken, fresh spinach, tomato, mushrooms, ricotta and mozzarella cheeses with marinara on the side.",$17.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/811f303c-4064-4e50-8249-9d584549e5cb-retina-large.JPG",Calzones,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Spaghetti with Meatballs & Italian Sausage,Served with our fantastic meat sauce.,$19.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a91acd49-7e33-482e-9afd-9c865ff9b2fb-retina-large.JPG",Pastas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,The Spaghetti Western Formal Wear,"Bowtie pasta tossed with chicken, sun dried tomatoes, and mushrooms in our roasted garlic cream sauce.",$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/d2afdf76-19ae-4c00-855e-279dfe38642d-retina-large-jpeg",Pastas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Grilled Chicken Chipotle,Fettuccine and grilled chicken breast tossed in our signature chipotle alfredo sauce.,$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d5f739c1-25f2-4245-9c44-cce3d6b7ef1f-retina-large.JPG",Pastas,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Key Lime Cheesecake,The classic key lime pie blended with cheesecake for added richness and smoothness with a sweet graham cracker crust.,$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/054173c3-b67b-4312-a64d-1d038f51319c-retina-large-jpeg",Desserts,4.64444398880005,810,Spaghetti Western Italian Cafe,"Italian, Pizza, Calzones, Sandwiches"
Houston,Whole Fried Flounder,Choice of two sides. Comes with cocktail and tartar sauce.,$22.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e5adf272-a402-4afe-86bb-b2d7dda1ed64-fbbaf799-4be0-402d-b286-b35f8e3b2b51-retina-large.JPG",Fried Platters,4.55335521697998,909,Crawfish Cafe Heights,Seafood
Houston,Double Chocolate (210 Cals),"It starts with rich cocoa cookie dough sprinkled end to end with semi-sweet chocolate chips and sweet white chips, baked fresh to be crispy outside, soft inside.  Try our most chocolatey cookie ever and be doubly happy.",$0.83,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c9508614-c070-42c6-b4ae-8024bb083f0d-retina-large.png",Sides,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Lay's® Dill Pickle (230 Cals),"It all starts with farm-grown potatoes, cooked and seasoned to perfection. Then we add the flavor of dill pickle. So every LAY'S® potato chip is perfectly crispy and delicious.",$1.67,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c0823800-1150-4c5f-aece-301b9b5d198a-retina-large.png",Sides,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,6 Pack Cookie Box (0 Cals),"Our New 6 Pack Cookie Box is the most delicious out-of-the-box thinking. That’s because you can get 1 of our 5 delectable fresh-baked cookies in one place. One for you, one for him, one for her and even more to keep sharing…or not! Get the New 6 Pack Cookie Box today and get that sweet treat you’re craving.",$4.54,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5c126bf9-7000-4a14-81e8-c6249417cc30-retina-large.png",Shareable Desserts,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,12 Pack Cookie Box (0 Cals),"12 cookies. 1 delicious order. That’s what our new 12 Cookie Box is all about. You get a dozen of 1 of our 5 delectable fresh-baked cookies and a one-way ticket to sweet treats that you can share with friends, family or co-workers. With so many choices, there’s a cookie for everyone.",$8.89,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/028188c2-0f98-49ee-9d06-1b46e431f927-retina-large.png",Shareable Desserts,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#6 The Boss,It’s the mother of all meatball subs. Juicy meatballs drenched in marinara sauce with slices of pepperoni and BelGioioso® Fresh Mozzarella. Sprinkled with parmesan and served toasted on Italian Herbs & Cheese bread.,$6.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/770748e4-8f4d-4b89-9d2c-212679563c83-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#2 The Outlaw™,"Spicy, cheesy, smoky — this one’s got it all. Juicy steak meets double Pepper Jack cheese, with green peppers, red onions, and Baja Chipotle sauce toasted on Artisan Italian bread. Try not to fall head over heels.",$7.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/772d5e13-3aa2-4630-bf3e-49c45e42fe8b-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#9 The Champ™,"Tender hand-pulled rotisserie-style chicken, a double helping of Monterey Cheddar, green peppers, and red onions. Topped off with creamy Peppercorn Ranch and served toasted on Artisan Italian bread. This one’s a winner!",$7.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/007bda29-59fc-4293-8c98-fc1cc6119061-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#4 Supreme Meats,"One sandwich reigns supreme. Black Forest ham, Genoa salami, pepperoni, and our capicola on fresh-baked Artisan Italian bread with provolone cheese, lettuce, tomatoes, red onions, and banana peppers…all topped off with our famous MVP Parmesan Vinaigrette®.",$7.06,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f9b98890-7529-4496-9271-28a6614f4426-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#10 All-American Club®,"The American classic. Oven-roasted turkey, Black Forest ham, crisp bacon, and American cheese with lettuce, tomatoes, red onions, and mayo. Served toasted on Artisan Italian bread.",$7.07,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/66a91182-3f28-4164-ac10-66dad6d807a3-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#11 Subway Club®,"Oven-roasted turkey, Black Forest ham, USDA Choice Roast Beef, provolone cheese piled on Hearty Multigrain bread and topped with lettuce, tomatoes, red onions, and mayo. A club sandwich the Subway® style.",$7.06,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8e2dea94-619d-4aa9-aed6-1cff9069cacf-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#1 The Philly,"The classic cheesesteak stacked with juicy steak and a double helping of provolone toasted on Artisan Italian bread and topped with green peppers, red onions and mayo.",$7.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8c1c4b9a-491f-4940-a4bb-245fcd358910-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#3 The Monster™,"Got a monstrous appetite? We’re talking thick juicy steak, crisp bacon, a double helping of Monterey cheddar, green peppers and red onions piled high and served toasted on Artisan Italian bread and topped off with creamy Peppercorn Ranch.",$7.89,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/577931ef-bbd0-4ea9-b834-2dc29f60bbe2-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#5 Bella Mozza,"Lotsa meat and lotsa mozzarella make this special. Thin-sliced Black Forest ham, our capicola, and BelGioioso® Fresh Mozzarella on fresh-baked Artisan Italian bread. Topped with spinach, tomatoes, red onions, and banana peppers and drizzled with our tangy MVP Parmesan Vinaigrette®.",$7.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fe58b33a-7c7b-4bdd-a618-b795d4905e82-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#7 The MexiCali,"Head for the Southwest with juicy rotisserie-style chicken, smashed avocado, double Pepper Jack cheese, lettuce, tomatoes, and red onions topped with our smoky Baja Chipotle sauce and served toasted on Artisan Italian bread.",$7.91,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a876a8c2-84bd-4d29-9f76-eb400beeec1a-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#8 The Great Garlic™,"Our NEW creamy garlic sauce is the secret to this sub. We pile juicy rotisserie-style chicken, crispy bacon, provolone, lettuce, tomatoes, red onions served toasted on Artisan Italian bread…all topped off with our NEW creamy Roasted Garlic Aioli. Irresistible!",$7.55,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/524d0de2-6661-434a-a6ca-1b958fd95266-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,#12 Turkey Cali Club™,"Eat fresh, California style. Oven-roasted turkey, crisp bacon, BelGioioso® Fresh Mozzarella, and smashed Hass avocado. Topped with spinach, tomatoes, red onions, and mayo toasted on Hearty Multigrain bread.",$8.63,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/83e1f0ed-04ea-4d48-8367-4353c52cd2c2-retina-large.png",Subway® Series,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Tuna,"You’ll love every bite of our classic tuna sandwich. 100% wild caught tuna blended with creamy mayo then topped with your choice of crisp, fresh veggies. 100% delicious.",$6.22,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/52c0fe80-376e-4953-8cbe-deb49a5ac1d0-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Oven Roasted Turkey,"If a classic is what you crave, our thin-sliced Oven Roasted Turkey is the sandwich for you. It’s full of flavor and made to order with your choice of crisp veggies, served on our freshly baked, Hearty Multigrain bread.",$6.23,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1d19321a-84b5-4f43-bf2e-51a1166af3cd-3dd60f91-d9ea-43cd-a718-2886535561de-retina-large.JPG",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Black Forest Ham,"Our Black Forest Ham sandwich is a true classic. We add lettuce, baby spinach, cucumbers, green peppers and red onions to our delicious, thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.",$5.62,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/174dc489-2e96-45a1-a428-337d418e6e71-a0df564e-d0f4-4516-9eb1-470211ea5d69-retina-large.JPG",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Spicy Italian,"Our Spicy Italian sandwich is a combo of pepperoni and Genoa salami. Pile on cheese, crunchy veggies, and finish it with your favorite sauce. Or don't. Your call. ",$5.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fe891967-ccf9-458e-8052-f56f967a42a8-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Cold Cut Combo®,"The Cold Cut Combo® sandwich with ham, salami, and bologna (all turkey based) is a long-time Subway® favorite. Yeah. It's that good.",$5.42,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6d7579a5-c5af-49e7-83fb-efcb67115c02-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Italian B.M.T.®,"The Italian B.M.T.® sandwich is filled with Genoa salami, spicy pepperoni, and Black Forest Ham. Big. Meaty. Tasty. Get it. ",$6.23,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0893bb03-fe38-4517-af76-6d4ce2acd156-retina-large.png",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Meatball Marinara,"The Meatball Marinara sandwich is drenched in irresistible marinara sauce, sprinkled with Parmesan cheese,  topped with whatever you want (no judgement) and perfectly toasted just for you.",$5.42,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/917eaa68-a0fc-48a3-b7c2-fcb2a558817c-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Roast Beef,"Choice Angus Roast Beef, Hearty Multigrain Bread, and plenty of fresh veggies make this lunchtime classic one to remember.",$7.55,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0920fa66-7263-4d76-bfa8-8423f091a72b-d782325b-00f4-4adc-8209-5042ffa38104-retina-large.JPG",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Steak & Cheese,"Our Steak & Cheese sandwich is where warm, delicious steak gets topped with melty cheesiness. Get crazy with veggies and sauces to make it what you want.",$7.78,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ac702d53-f935-4f25-9f5f-617376762270-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Veggie Delite®,"The Veggie Delite® sandwich is crispy, crunchy, vegetarian perfection. With lettuce, baby spinach, tomatoes, cucumbers, green peppers and red onions, all on our Hearty Multigrain bread.",$5.27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a483834d-5d48-4086-857a-c058b74d519a-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Buffalo Chicken,"When you’re looking to spice things up, do it with Frank’s RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyone’s favorite hot sauce – Frank’s RedHot® and topped with peppercorn ranch. Try it with lettuce, tomatoes and cucumbers! Frank’s RedHot® is a registered trademark of McCormick & Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.",$6.71,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/247a3d32-6af7-4ef5-b495-e7d43da83ae8-3d2148c8-037b-40be-9d7f-f01e92c64e3c-retina-large.JPG",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Chicken & Bacon Ranch,"What do you get when you mix juicy Rotisserie-Style Chicken, melty Monterey Cheddar Cheese, Hickory-Smoked Bacon, and our creamy Peppercorn Ranch? Your sandwich happy place.",$7.67,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7d88434f-f23f-4dbb-a4ea-e1d5ef68456f-retina-large.png",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Grilled Chicken ,"Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce, tomatoes, onions and baby spinach, and you can’t go wrong.",$6.71,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9780aa62-5175-46b9-a661-a2aa1195fdca-e86a4d0b-65da-4610-bae4-6286aabcd7eb-retina-large.JPG",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Rotisserie-Style Chicken,"Who doesn’t love tender, juicy rotisserie-style chicken? Especially when it’s served on our Hearty Multigrain bread with your choice of veggies. We like lettuce, tomatoes, red onions, and peppers, but hey, it’s your sandwich, do what you like.",$6.83,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/49d5d656-5c90-467f-b12b-751d7b314ecf-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Oven Roasted Turkey & Ham,"Enjoy the flavor of tender, thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies, from juicy tomatoes to sweet red onions, all served on freshly baked, Hearty Multigrain bread.",$6.22,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3858ef22-1617-4725-8a5f-eeaadf98a0de-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Veggie Patty,"Delicious vegan patties with lettuce, tomatoes, cucumbers, green peppers and red onions, all served on our freshly baked Hearty Multigrain bread.",$6.59,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8209872e-90ae-476c-9fa8-1f2492b098be-retina-large.jpg",Classic Sandwiches,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Chicken & Bacon Ranch Melt,"How can you improve Rotisserie-Style Chicken, Hickory-Smoked Bacon, and Peppercorn Ranch? With a whole lot of gooey Provolone Cheese and veggies.",$8.87,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/92ff27a1-2595-4927-8183-6ed67b95ae1f-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Meatball Marinara Melt,"Add some melty goodness to your Meatball Marinara sub. Make it a Fresh Melt™ and get craveable meatballs and tangy marinara sauce topped with American and parmesan, all grilled to cheesy perfection. Freshly made in front of you.",$6.71,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/947015d2-1fcb-43c8-9a12-88bf55a77d9d-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Tuna Melt,"100% wild-caught tuna with mayo. Fresh onion. Melty provolone. We brought the best ingredients together for something that satisfies your cravings for both fresh and savory. It’s not just a tuna melt, it’s a Fresh Melt™. Freshly made in front of you.",$7.43,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6b57729d-ad47-4ba8-9caf-5132792ffdbc-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Italian B.M.T.® Melt,"Three craveable meats, melty cheese and fresh veggies. It’s not too good to be true, it’s the Italian B.M.T.® Melt. Now you can get the flavors you crave along with the goodness of fresh tomatoes, peppers and onions, that’s a win-win.",$6.49,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f0d8412f-2044-4a47-b108-7556fa8873fb-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Oven Roasted Turkey Melt,"The Oven Roasted Turkey Melt is loaded with fresh veggies like tomatoes, peppers and onions, and grilled on our Hearty Multigrain bread until the American cheese is as melty and cheesy as you want it. Cravings, covered.",$7.43,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7d5f855b-de9c-4907-a247-063dea4bda99-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Spicy Italian Melt,"Spicy Italian Melt combines the mouth-watering flavor of pepperoni, salami and cheese grilled to melty perfection with the feel-good flavor of spinach, tomatoes and peppers. Guess you can have it all.",$6.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/784db8b3-19e4-4f44-854b-4142a949658d-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Buffalo Chicken Melt,"Packed with grilled chicken, plus just the right amount of Frank's RedHot® Buffalo sauce, a little peppercorn ranch to beat the heat and all the veggies you can fit in there. Frank’s RedHot® is a registered trademark of McCormick & Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd. ®/© Subway IP LLC 2021.",$7.90,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e6274248-d310-4e3f-acdb-7916e4433683-f8db821c-054c-4d65-9cd0-36dfe3e744d5-retina-large.JPG",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Ham & Cheese Melt,"Your cravings called, and we answered with melty goodness and fresh veggies, too. The Ham & Cheese Melt combines Black Forest ham, fresh tomato and American cheese and grills them all up to create an indulgent choice that’s freshly made, too.",$6.83,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0913ec80-1be4-4295-9483-8cdec8019808-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
